Full Title,Artist,Genre,Instrument,Year
Pump a Little Harder,MC Miker G,Hip-Hop / Rap / R&B,Multiple Elements,1990
Lonely Hearts,Jump Up Crew,Electronic / Dance,Drums,1993
CRYSTAL,Yung Lain,Electronic / Dance,Drums,2022
CRYSTAL,SPURME,Electronic / Dance,Drums,2022
The Road,Colossus(2),Electronic / Dance,Drums,2015
DEEP INSIDE ReFIX (INSIDE DUB),Fixate,Electronic / Dance,Drums,2019
Down With the Sound,Dead Dred,Electronic / Dance,Drums,1996
Sweet Nothin's,Bombalurina,Rock / Pop,Vocals / Lyrics,1990
Irresponsibility,ForteBowie,Hip-Hop / Rap / R&B,Vocals / Lyrics,2013
Gittin' Juicy,Tony Scott,Hip-Hop / Rap / R&B,Multiple Elements,1991
Barracuda,Undercover Agent,Electronic / Dance,Drums,1994
Crying,Mr. Realistic,Electronic / Dance,Multiple Elements,1995
Burro,Dubplate Championz,Electronic / Dance,Drums,2016
Demes Shuffle,Allstar Fresh,Hip-Hop / Rap / R&B,Multiple Elements,1989
Demes Shuffle,M.C. Demes,Hip-Hop / Rap / R&B,Multiple Elements,1989
Yea,Ghost Town DJ's,Electronic / Dance,Vocals / Lyrics,1996
"Babe, We're Gonna Love Tonite (12"" Remix)",Funky Sisters,Electronic / Dance,Vocals / Lyrics,1990
Lef Dem,Sam Binga,Electronic / Dance,Sound Effect / Other,2014
Lef Dem,Redders,Electronic / Dance,Sound Effect / Other,2014
Old Skool Cuts,DJ Rectangle,Hip-Hop / Rap / R&B,Multiple Elements,1997
Stupid Fucking Babylon Wanking (RIP DJ Sailor Moon),･ﾟ✧(=✪ ᆺ ✪=) - ･ﾟ✧,Electronic / Dance,Drums,2022
Thing Called Love (On a Mission Mix),The Boys,Hip-Hop / Rap / R&B,Multiple Elements,1990
Can't Deny the Rhythm,MC Luscious,Hip-Hop / Rap / R&B,Drums,1993
Name of the DJ (Outside Agency Remix),Chosen Few,Electronic / Dance,Multiple Elements,1997
Mossad,GARAGE GANG,Hip-Hop / Rap / R&B,Multiple Elements,2022
Footprints,Spirit (Drum & Bass),Electronic / Dance,Drums,2007
Amen Sister,Extra Breaks,Electronic / Dance,Vocals / Lyrics,1998
That U.B. Urself,D Boy (2),Hip-Hop / Rap / R&B,Multiple Elements,1990
The Morning After,E-Z Rollers,Electronic / Dance,Drums,1996
The Final Call,Papa J. Smoove,Hip-Hop / Rap / R&B,Drums,1990
W Moim Śnie,Simi (2),Electronic / Dance,Drums,2016
BEACON,Mino Mino,Electronic / Dance,Multiple Elements,2015
Side B (ILL 004),Ill Behaviour,Electronic / Dance,Drums,2020
Cutlass,Neil Landstrumm,Electronic / Dance,Drums,2020
Dance Music,Keith Arem,Electronic / Dance,Drums,1999
Zion,Digital,Electronic / Dance,Drums,2015
On the Platform,G Jones,Electronic / Dance,Multiple Elements,2022
Nice 'N' Slow,Dextrous,Electronic / Dance,Multiple Elements,1995
This Is How Ya Like It,Tee Terry Dee,Hip-Hop / Rap / R&B,Multiple Elements,1990
Tashtang,Sickboy,Electronic / Dance,Drums,2004
Earthquake,Citadel of Kaos,Electronic / Dance,Drums,1993
Rap Is Rap,Sons of Soul,Hip-Hop / Rap / R&B,Drums,1991
Just Stop,Flatliner,Electronic / Dance,Drums,2019
Life Signs (Bleep Mix),Pépe,Electronic / Dance,Drums,2019
A State of Mind (Rogue Unit Remixes),Liftin' Spirits,Electronic / Dance,Drums,1994
A State of Mind (Rogue Unit Remixes),Maxine Francis,Electronic / Dance,Drums,1994
Just 4 You,Subject 13,Electronic / Dance,Drums,1997
I Wonder Who,Too Smooth,Hip-Hop / Rap / R&B,Multiple Elements,1992
Relieve 2.0,Sven K,Electronic / Dance,Drums,2016
Part of the Game,Bryan Jones,Electronic / Dance,Multiple Elements,2012
I Don't Smoke (Deekline & Ed Solo vs System Remix),Deekline,Electronic / Dance,Vocals / Lyrics,2009
Summertime,Annerley,Electronic / Dance,Vocals / Lyrics,2020
Clockwork Orange,2 Obsessed,Electronic / Dance,Drums,1992
You Ain't All That,3D (2),Soul / Funk / Disco,Multiple Elements,1991
Kindergarten,Vaizo,Electronic / Dance,Drums,2013
Slackness,D-Boy Rodriguez,Hip-Hop / Rap / R&B,Multiple Elements,1990
Streets of Rave,Cyantific,Electronic / Dance,Vocals / Lyrics,2012
Welcome to the Stingzone,Stingray (Electro House),Electronic / Dance,Multiple Elements,2018
Welcome to the Stingzone,DJ $EX,Electronic / Dance,Multiple Elements,2018
Police Brutality,D2E-Posse,Hip-Hop / Rap / R&B,Multiple Elements,1992
Hurts (Special Request Remix),Kove,Electronic / Dance,Drums,2015
Hurts (Special Request Remix),Moko,Electronic / Dance,Drums,2015
Leroy,Lennie De Ice,Electronic / Dance,Multiple Elements,1994
Rotterdam Soundboy VIP,FFF (2),Electronic / Dance,Drums,2013
Flavored Beats,Sir Stephen,Electronic / Dance,Multiple Elements,2012
Requiem,Anile,Electronic / Dance,Vocals / Lyrics,2014
Mental Fitness,Makeba & Skratch,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Ace Attorney vs Everyone - Aaron's Legal Party,GilvaSunner,Other,Multiple Elements,2016
Amazing Adventures of DJ White Bitch & MC Fox the Cocaine Lover,DJ Daisy Cheerleader,Electronic / Dance,Drums,2013
Billy,Jackson and His Computer Band,Electronic / Dance,Drums,2013
Too Sweet,Mary Droppinz,Electronic / Dance,Multiple Elements,2022
Liberator,Kove,Electronic / Dance,Multiple Elements,2014
Vitrine,Serenace,Electronic / Dance,Drums,2019
Slave,DJ Buz,Electronic / Dance,Drums,1994
Me When The,Kusoikor,Electronic / Dance,Drums,2022
Ladies,xKore,Electronic / Dance,Multiple Elements,2013
Ladies,F3tch,Electronic / Dance,Multiple Elements,2013
Crash Pad,Krakota,Electronic / Dance,Multiple Elements,2015
Go Go Go (Treasure Fingers Remix),Broke One,Electronic / Dance,Vocals / Lyrics,2011
God Is a Girl (It's Me I Am God),ゼルダ,Electronic / Dance,Drums,2022
Bonus Beat,Redskins (Jungle),Electronic / Dance,Drums,1993
Untitled (A Side) (Vol. 2),Crowd Pleasers,Electronic / Dance,Drums,1994
You Don't Want None of This,A.W.O.L. (Hip-Hop),Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
The Force Is Electric (Remix),Ed Rush,Electronic / Dance,Multiple Elements,1995
Rockin' Music,IBM Nation,Hip-Hop / Rap / R&B,Multiple Elements,2015
Sleeping Forever,･ﾟ✧(=✪ ᆺ ✪=) - ･ﾟ✧,Electronic / Dance,Drums,2022
Daydream Life Away,･ﾟ✧(=✪ ᆺ ✪=) - ･ﾟ✧,Electronic / Dance,Drums,2022
≧◡≦,^_^,Electronic / Dance,Drums,2022
No Fear (Noko Apollo 440 Mix),Hoodlum Priest,Electronic / Dance,Drums,1995
The Young Hoods,Smoke Flo,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
The Young Hoods,Pezaz,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
The Young Hoods,Riot the Villain,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
The Door,Dj.Booth,Electronic / Dance,Drums,2020
Hallucinating,Brothers in Crime,Electronic / Dance,Vocals / Lyrics,1994
Me Bota Pra Dancar (Crookers Remix),Edu K,Electronic / Dance,Drums,2008
Me Bota Pra Dancar (Crookers Remix),Marina Vello,Electronic / Dance,Drums,2008
King of the Dead,Loffciamcore,Electronic / Dance,Drums,2014
Brains on Fire,Heretik,Electronic / Dance,Drums,2009
Remember,Edwud,Electronic / Dance,Multiple Elements,2013
7 Seconds (Factory Team Remix),Paradise Fall,Electronic / Dance,Vocals / Lyrics,1994
God,Amen Andrews,Electronic / Dance,Drums,2020
Lethal Breaks,Bazooka (Jungle & Hardcore),Electronic / Dance,Vocals / Lyrics,1997
B#tch City,3LAU,Electronic / Dance,Vocals / Lyrics,2012
Dark & Lonely,Kane & the Paraquat,Electronic / Dance,Drums,1994
Push Don't Pull,Tommy the Cat,Electronic / Dance,Drums,2020
Amen Must Die (Amnjk Tribute),CDR,Electronic / Dance,Drums,2021
So Dope (Remix by DJ Gizmo),Square Dimensione,Electronic / Dance,Multiple Elements,1998
Trip II Eclipse,Dead Man's Chest,Electronic / Dance,Drums,2018
Marked for Death,Madd Syco,Hip-Hop / Rap / R&B,Multiple Elements,1994
Mother Earth,Breakage,Electronic / Dance,Multiple Elements,2003
Black Magic,DJ Gunshot,Electronic / Dance,Drums,1994
2020,SCN1,Electronic / Dance,Drums,2020
Rave Timez,DieMantle,Electronic / Dance,Drums,2016
Peia,DJ Life,Electronic / Dance,Drums,2019
The Overweight Jam,Overweight Pooch,Hip-Hop / Rap / R&B,Multiple Elements,1991
Think About Happy Times,External Galaxy,Electronic / Dance,Drums,2022
Deja Tus Penas,Ruben DJ,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Unified,DJ Ignite & DJ Reign,Electronic / Dance,Drums,1994
Blackball,KLAX,Electronic / Dance,Sound Effect / Other,2014
Made in Two Minutes (Foul Play Remix),Bug Kann & the Plastic Jam,Electronic / Dance,Drums,1994
Voyager,DJ Pulse,Electronic / Dance,Drums,1995
Uneasy,AJ Mutated,Electronic / Dance,Drums,2018
Facebang (Acid Mix),EPROM,Electronic / Dance,Multiple Elements,2022
81 BPM,A-Sides,Electronic / Dance,Drums,1994
Lesson 7 (The Next Lesson),DJ Bombjack,Hip-Hop / Rap / R&B,Drums,1999
'U' Ask for It,Lennie De Ice,Electronic / Dance,Drums,1994
Canarie,NakedSlice,Electronic / Dance,Drums,2020
No Sellout,Tuff Crew,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
¿Diganme Cual?,El General,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
Glass,Logos,Electronic / Dance,Drums,2015
Raptured,Coco Bryce,Electronic / Dance,Drums,2020
Trash (Crookers Remix),The Whip,Electronic / Dance,Drums,2008
Experience Shapes You,Eusebeia,Electronic / Dance,Drums,2019
Throw Ya Handz,DJ Technics,Electronic / Dance,Drums,1995
Folk Riddem Wars,Sickboy,Electronic / Dance,Drums,2003
Badboy,Shay (Jungle),Electronic / Dance,Drums,2020
Track A1 (MILITANT001),Unknown Artist (Militant),Electronic / Dance,Drums,2020
Crowd Pleasers 3b,Crowd Pleasers,Electronic / Dance,Drums,1994
Loving the Girl That Hates Me,Weyheyhey !!,Electronic / Dance,Drums,2008
What Does Selecting Mean?,Wetman,Electronic / Dance,Drums,2019
Scythe,Bluematter,Electronic / Dance,Drums,2019
Wherkk,Vjuan Allure,Electronic / Dance,Drums,2015
Falling Asleep on a Hardwood Floor With the Lights On,･ﾟ✧(=✪ ᆺ ✪=) - ･ﾟ✧,Electronic / Dance,Drums,2022
Superwholockers Unite,･ﾟ✧(=✪ ᆺ ✪=) - ･ﾟ✧,Electronic / Dance,Drums,2022
Sakura Sunset After School Club,･ﾟ✧(=✪ ᆺ ✪=) - ･ﾟ✧,Electronic / Dance,Drums,2022
♥she♡wants♥bbc♡but♥not♡me♥,Witchlift,Electronic / Dance,Drums,2020
Ganja,DJ Lewi,Electronic / Dance,Drums,1995
Ganja,Angie Angel,Electronic / Dance,Drums,1995
Untitled (61),Doge (Experimental),Electronic / Dance,Multiple Elements,2022
Feel It,Bright Light Bright Light,Electronic / Dance,Drums,2012
Elektrisches Labyrinth,Anarchist Academy,Hip-Hop / Rap / R&B,Multiple Elements,1994
Planet,Elementz of Noize,Electronic / Dance,Drums,1997
Checkmate,Sully,Electronic / Dance,Drums,2014
Powerbookfiend,Kid606,Electronic / Dance,Drums,2003
Untitled (AA),Mystic & DJ Fire,Electronic / Dance,Drums,1994
Golden Eye,Raito,Electronic / Dance,Vocals / Lyrics,2016
A Different Story,Don Pablo's Animals,Electronic / Dance,Multiple Elements,1990
Side B (ILL BEHAVIOUR 001),Myor,Electronic / Dance,Drums,2019
B-wick 2k,Farquaad,Electronic / Dance,Vocals / Lyrics,2019
Magical Digital,Rude Ass Tinker,Electronic / Dance,Drums,2003
Skeletones,Orange Dust,Electronic / Dance,Drums,2005
Rascal (White N3rd Remix),RMR,Electronic / Dance,Multiple Elements,2020
Dancers of the Stars,ARPXP,Electronic / Dance,Drums,2016
Who Gose,Law & Auder,Electronic / Dance,Drums,1995
Summer of Pluto,Fire Flowerz,Electronic / Dance,Vocals / Lyrics,2009
Imperatif,Sens Unik,Hip-Hop / Rap / R&B,Vocals / Lyrics,2001
Girl Jus Wan T Hav Fu,Mashiro,Electronic / Dance,Drums,2022
Interstellar Clouds,Cryogenics,Electronic / Dance,Drums,2014
Easy Boy,GATTÜSO,Electronic / Dance,Drums,2018
Easy Boy,Liquid Todd,Electronic / Dance,Drums,2018
Control Tower,FFF (2),Electronic / Dance,Drums,2020
Tiger Balm,Gold Dubs,Electronic / Dance,Multiple Elements,2020
Tiger Balm,Euphonique,Electronic / Dance,Multiple Elements,2020
Champion Sound Lover,Sum,Electronic / Dance,Drums,2020
Champion Sound Lover,Left Lucas,Electronic / Dance,Drums,2020
Butterfly Effect,GLXY,Electronic / Dance,Drums,2017
Ginger Gear,Coco Bryce,Electronic / Dance,Drums,2020
Boof Dem,S.L.M.,Electronic / Dance,Drums,1994
Kiki,Tiku Sens,Electronic / Dance,Drums,2020
Empty Bed,^_^,Electronic / Dance,Drums,2021
Halo and Hearts Floating Around Your Head,･ﾟ✧(=✪ ᆺ ✪=) - ･ﾟ✧,Electronic / Dance,Drums,2022
Burning Heart,^_^,Electronic / Dance,Drums,2021
Listen to Your Heartbeat (Club Mix),Precinct 13,Electronic / Dance,Multiple Elements,1989
Coco Rock (Factory Hyper Mix),Jenny Rom,Electronic / Dance,Drums,2007
Back Track,Phobia,Electronic / Dance,Drums,2007
Annexed,Gremlinz,Electronic / Dance,Drums,2007
The Gateway,Gremlinz,Electronic / Dance,Drums,2005
X2C,M27 Hardcore Junglist,Electronic / Dance,Drums,2020
No Space,Lavery,Electronic / Dance,Drums,2020
Flashback,Lavery,Electronic / Dance,Drums,2020
Planet Claire,Appaloosa,Electronic / Dance,Drums,1994
In the Shadows,ASC,Electronic / Dance,Drums,2020
Cook 'N' Curry,Wesley 2 Play,Electronic / Dance,Multiple Elements,1997
Cook 'N' Curry,DJ D Lux,Electronic / Dance,Multiple Elements,1997
This Lovin,DJKurara,Electronic / Dance,Drums,2017
O Fuck You My Life,DJKurara,Electronic / Dance,Drums,2013
Reason of Dance,DJKurara,Electronic / Dance,Drums,2013
The Power That's Within Me,Too Brown,Hip-Hop / Rap / R&B,Multiple Elements,1989
Terrafirma,Mark Mackenzie,Electronic / Dance,Drums,2019
Gwan,Dub-Liner,Electronic / Dance,Drums,2013
Gwan,Omen Breaks,Electronic / Dance,Drums,2013
Do You Dream,Mike James,Electronic / Dance,Drums,1995
Addiction,Red Ant,Electronic / Dance,Drums,1993
All Night Long,D'Cruze,Electronic / Dance,Drums,1995
To the AM,Cobbie,Electronic / Dance,Drums,1996
It's Our Time,Hard & Pure,Electronic / Dance,Drums,1993
Melted Heart Forever and Ever,･ﾟ✧(=✪ ᆺ ✪=) - ･ﾟ✧,Electronic / Dance,Multiple Elements,2022
Asparagus Disruption Beam,Foxdye,Electronic / Dance,Drums,2011
Uprising,John Rolodex,Electronic / Dance,Drums,2019
Madness (BCee Remix),Robert Manos,Electronic / Dance,Multiple Elements,2015
Listen Dis,Dial-m,Electronic / Dance,Drums,2014
True Dark,Sum,Electronic / Dance,Drums,2019
Skyfish Forever Raver,<333x2,Electronic / Dance,Drums,2022
Jesus Was a Raver,Shitmat,Electronic / Dance,Drums,2006
Badman and Robbin,Shitmat,Electronic / Dance,Drums,2006
Dom Hates This Track,Weyheyhey !!,Electronic / Dance,Drums,2012
Original Gangstas,DJ Emerson,Electronic / Dance,Vocals / Lyrics,2004
Original Gangstas,DJ Mahatma,Electronic / Dance,Vocals / Lyrics,2004
I Want U,Shalamar,Hip-Hop / Rap / R&B,Multiple Elements,1990
SUMMER TIME,MAX (Band),Electronic / Dance,Vocals / Lyrics,1996
Vestal Waters,Sophia Loizou,Electronic / Dance,Drums,2020
Ladies Tune,Kid Lib,Electronic / Dance,Drums,2013
Starlight,Qwiet,Hip-Hop / Rap / R&B,Vocals / Lyrics,2013
Starlight,Morgan Paros,Hip-Hop / Rap / R&B,Vocals / Lyrics,2013
Juicy Amen Brother,Ayane Fukumi,Electronic / Dance,Drums,2019
I.Y.L.M.,Gold Soundz,Electronic / Dance,Drums,2020
War Feeds Itself,Aaron Spectre,Electronic / Dance,Drums,2020
Turn Up the Music,Stacey Paton,Electronic / Dance,Vocals / Lyrics,1990
First Light,Duburban,Electronic / Dance,Drums,2021
First Light,Jahganaut,Electronic / Dance,Drums,2021
Asgard,Shayper,Electronic / Dance,Vocals / Lyrics,2020
Ruffneck Skill 5,Dr Bastardo,Electronic / Dance,Drums,2012
In the Mood Part 2,Kid Lib,Electronic / Dance,Drums,2013
Dubplate Ruffness,Kid Lib,Electronic / Dance,Drums,2013
I Can Cook (Act Yo Age Remix),Grafton Primary,Electronic / Dance,Drums,2008
Holding on (FishStix Remix),Skanx,Electronic / Dance,Multiple Elements,2013
Holding on (FishStix Remix),J5,Electronic / Dance,Multiple Elements,2013
All Massive,Juic-E,Electronic / Dance,Drums,2019
Sweet Love,Rolaz,Electronic / Dance,Drums,2012
Desolate,Ben Kei,Electronic / Dance,Drums,2020
Notas Criminales,Criminal Jazz,Jazz / Blues,Vocals / Lyrics,2011
Notas Criminales,DJ Caso,Jazz / Blues,Vocals / Lyrics,2011
Juice,Luke Vibert,Electronic / Dance,Drums,2018
In to Sound (Mix 1),Chatter B,Electronic / Dance,Drums,1995
3 Ways to Die,Darkseid & Junior Soprano,Electronic / Dance,Drums,2017
Haile Selassie Rules O.K.,Shitmat,Electronic / Dance,Drums,2004
It's Over,Yosh,Electronic / Dance,Drums,2020
The Beat Goes Deep,Distrax,Electronic / Dance,Multiple Elements,2019
Never Say Never,Ricochet,Electronic / Dance,Drums,1994
Evening_9042508,Look at the Sunset and Cry...,Electronic / Dance,Drums,2017
Terds Up Ya Rotting Beef,Passenger of Shit,Electronic / Dance,Drums,2007
The Jam,1.8.7,Electronic / Dance,Drums,1998
The 'E',O.G. Style (Group),Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Stand Up,On the Same Buzz,Electronic / Dance,Drums,1993
97magic,Weasel_82,Electronic / Dance,Drums,2014
Slave of Modern Empire,Lysa,Electronic / Dance,Multiple Elements,2022
Slave of Modern Empire,Italian Terrorist,Electronic / Dance,Multiple Elements,2022
Engaged in the Break,Jil Boy,Electronic / Dance,Drums,2019
AW SHIT NIGGA,Fuko in Da Hood,Electronic / Dance,Drums,2014
Die Today,Nasanoa,Electronic / Dance,Drums,2021
Bad Boy Buckeroo,Studio 2,Electronic / Dance,Drums,1994
Augmented,Oddwin,Electronic / Dance,Vocals / Lyrics,2017
Augmented,Troy L.,Electronic / Dance,Vocals / Lyrics,2017
Augmented,VON.,Electronic / Dance,Vocals / Lyrics,2017
An Express Elevator to Hell,･ﾟ✧(=✪ ᆺ ✪=) - ･ﾟ✧,Electronic / Dance,Drums,2022
Yo DJ Pump This Party,Dirty T,Electronic / Dance,Vocals / Lyrics,2011
Roach Is Burning,Gappa G & Hyper Hypa,Electronic / Dance,Drums,1994
Let's Ave It,The Charm,Electronic / Dance,Vocals / Lyrics,1992
Coke Up Nuttah,Smiley Maxx,Electronic / Dance,Drums,2013
Raggas in Space (Commando Blood Fire Version),2 Minds,Electronic / Dance,Drums,1993
The Kill,Dub-Liner,Electronic / Dance,Drums,2020
Integral,Dr Bastardo,Electronic / Dance,Drums,2012
Magnificent,DJ Vern,Electronic / Dance,Drums,1995
Magnificent,DJ Ash,Electronic / Dance,Drums,1995
Stretch Out (Scottie B Remix),Mista Wish,Electronic / Dance,Drums,2011
Hypnotik,Sophia Loizou,Electronic / Dance,Drums,2020
Raw to the Core,Hyped on Acid,Electronic / Dance,Drums,2019
Final Conflict ('93 Dubplate Mix),Tango,Electronic / Dance,Drums,2017
Final Conflict ('93 Dubplate Mix),Ratty (Hardcore Producer),Electronic / Dance,Drums,2017
Junglist Massives,MC Det,Electronic / Dance,Drums,2020
2093,Qant,Electronic / Dance,Drums,2020
Krunch's Mission,Riffz,Electronic / Dance,Drums,2020
Forger,μ-Ziq,Electronic / Dance,Drums,2015
Frontline,Setwon,Electronic / Dance,Drums,2020
Signal,Nino Brown (Drum and Bass),Electronic / Dance,Drums,1996
Flight Six Six Six,Coco Bryce,Electronic / Dance,Drums,2020
Stolen Dreams,Local Group,Electronic / Dance,Drums,2020
Squeeze,DJ Vern,Electronic / Dance,Drums,1995
Squeeze,DJ Ash,Electronic / Dance,Drums,1995
Sylphonia,Sophia Loizou,Electronic / Dance,Drums,2020
Hegemon,Redshift,Electronic / Dance,Drums,2018
Hegemon,DJ Problem Child,Electronic / Dance,Drums,2018
Pyrotechnics at a Rave Doesn't Seem Like Brightest Idea,THM,Electronic / Dance,Drums,2019
It's Gonna Get Rough,Nickynutz,Electronic / Dance,Drums,2020
London Town,Nickynutz,Electronic / Dance,Drums,2020
Coordinated Love,Thugwidow,Electronic / Dance,Drums,2020
Hardcore,Dub-Liner,Electronic / Dance,Drums,2020
Essence,Aeon Four,Electronic / Dance,Drums,2020
Silence,Aeon Four,Electronic / Dance,Drums,2020
Get Fly,Coco Bryce,Electronic / Dance,Drums,2020
Ferric,Wardown,Electronic / Dance,Drums,2020
Cautionary Tales,ASC,Electronic / Dance,Drums,2020
Playing With Chives,Running Cuts,Electronic / Dance,Drums,2009
Medusa,F.X.,Electronic / Dance,Drums,2016
TURFMASTAZ!,RQ,Electronic / Dance,Multiple Elements,2019
TURFMASTAZ!,Emoticon,Electronic / Dance,Multiple Elements,2019
Unknown Territory,Simial,Electronic / Dance,Drums,2017
Jack's Revival,Mr. Dress Man,Electronic / Dance,Vocals / Lyrics,1998
The Eternal Eyes of Troupe,Farquaad,Electronic / Dance,Drums,2019
The Choice,The Last Ronin,Electronic / Dance,Drums,2021
Gangster of Success,The Abrahammer,Rock / Pop,Multiple Elements,2011
Hearts and Tears,Look at the Sunset and Cry​.​.​.,Electronic / Dance,Drums,2017
3 the Hard Way,J.V.C. F.O.R.C.E.,Hip-Hop / Rap / R&B,Drums,2012
Train Ride,Departure,Electronic / Dance,Vocals / Lyrics,2021
Acid India,Jardin Secreto,Electronic / Dance,Drums,1993
Crab Fairy,Frosty Snow,Electronic / Dance,Drums,2015
Off Topic,K-Chaos,Electronic / Dance,Drums,2018
Basick (Version Elemog),Cycheouts Ghost,Electronic / Dance,Multiple Elements,2019
Blast the Scrub,Hazo Terror Squadron,Electronic / Dance,Drums,2002
Shake That Ass,Armand Van Helden,Electronic / Dance,Drums,2008
Shake That Ass,Team Facelift,Electronic / Dance,Drums,2008
You Better Think,Dazzie Dee,Hip-Hop / Rap / R&B,Drums,1988
Puppy,Netsky,Electronic / Dance,Drums,2012
Hari Kari,Joyryde,Electronic / Dance,Vocals / Lyrics,2015
I'm the Magnificent,Special Ed,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
We Want Some Pussy (Dicks Delight Mix),2 Live Crew,Electronic / Dance,Vocals / Lyrics,1988
This Cut's Got Flavor,Latee,Hip-Hop / Rap / R&B,Multiple Elements,1987
A Pimp Named Slickback,LAKIM,Electronic / Dance,Drums,2014
She's Just a Tease/ Ain't We Funkin' Now,Grandmaster Flash,Hip-Hop / Rap / R&B,Multiple Elements,1987
Weekend,Scooter,Electronic / Dance,Drums,2003
Beat Boy,Die Antwoord,Electronic / Dance,Vocals / Lyrics,2009
Alien,Sabrina Carpenter,Electronic / Dance,Vocals / Lyrics,2018
Alien,Jonas Blue,Electronic / Dance,Vocals / Lyrics,2018
Critical Beatdown,Ultramagnetic MC's,Hip-Hop / Rap / R&B,Multiple Elements,1988
N'importe Comment,The Toxic Avenger,Electronic / Dance,Drums,2010
N'importe Comment,Orelsan,Electronic / Dance,Drums,2010
